MegaMek Equipment Extended Database
This file can be regenerated with java -jar MegaMek.jar -eqedb /Users/ianbellomy/Sites/megamek/megamek/extended-equipment.txt
Type,Name,Tech Base,Rules,Tech Rating,Static Tech Level,Introduction Date,Prototype Date,Production Date,Common Date,Extinction Date,Re-Introduction Date,Tonnage,CriticalSlots,Cost,BV,RulesRef,Alias
A,"Precision AC/15 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3058(FS)","3058(FS)","3062(FS)","3066","-","-",1.0,1,51000.0,22.0,"208, TM","IS Ammo AC/15 - Precision,ISAC15 Ammo - Precision,IS Autocannon/15 Ammo - Precision,IS Precision Ammo AC/15,IS Precision Ammo AC/15,ISAC15 Precision Ammo,IS Autocannon/15 Precision Ammo,"
A,"Tracer AC/15 Ammo","Inner Sphere","IS_Unofficial","B/D-E-F-E","Unofficial","ES","ES","~2300(TA)","3060","-","-",1.0,1,12750.0,27.5,"353, TO","IS Ammo AC/15 - Tracer,ISAC15 Ammo - Tracer,IS Autocannon/15 Ammo - Tracer,IS Tracer Ammo AC/15,IS Tracer Ammo AC/15,ISAC15 Tracer Ammo,IS Autocannon/15 Tracer Ammo,"
A,"Armor-Piercing GAC/2 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3055(FS,LC)","3055(FS,LC)","3059(FS)","3063","-","-",1.0,1,4000.0,12.0,"208, TM","IS Ammo GAC/2 - Armor-Piercing,ISGAC2 Ammo - Armor-Piercing,IS Gatling AC/2 Ammo - Armor-Piercing,IS Armor-Piercing Ammo GAC/2,IS Armor-Piercing Ammo GAC/2,ISGAC2 Armor-Piercing Ammo,IS Gatling AC/2 Armor-Piercing Ammo,"
A,"Caseless GAC/2 Ammo","Inner Sphere","IS_Unofficial","D/X-X-E-D","Unofficial","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,1500.0,24.0,"352, TO","IS Ammo GAC/2 - Caseless,ISGAC2 Ammo - Caseless,IS Gatling AC/2 Ammo - Caseless,IS Caseless Ammo GAC/2,IS Caseless Ammo GAC/2,ISGAC2 Caseless Ammo,IS Gatling AC/2 Caseless Ammo,"
A,"Flak GAC/2 Ammo","Inner Sphere","IS_Unofficial","B/E-F-F-E","Unofficial","ES","ES","2310(TA)","~3070","-","-",1.0,1,1500.0,12.0,"352, TO","IS Ammo GAC/2 - Flak,ISGAC2 Ammo - Flak,IS Gatling AC/2 Ammo - Flak,IS Flak Ammo GAC/2,IS Flak Ammo GAC/2,ISGAC2 Flak Ammo,IS Gatling AC/2 Flak Ammo,"
A,"Flechette GAC/2 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3053(FS,LC)","3053(FS,LC)","3055(FS)","3058","-","-",1.0,1,1500.0,12.0,"208, TM","IS Ammo GAC/2 - Flechette,ISGAC2 Ammo - Flechette,IS Gatling AC/2 Ammo - Flechette,IS Flechette Ammo GAC/2,IS Flechette Ammo GAC/2,ISGAC2 Flechette Ammo,IS Gatling AC/2 Flechette Ammo,"
A,"Precision GAC/2 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3058(FS)","3058(FS)","3062(FS)","3066","-","-",1.0,1,6000.0,12.0,"208, TM","IS Ammo GAC/2 - Precision,ISGAC2 Ammo - Precision,IS Gatling AC/2 Ammo - Precision,IS Precision Ammo GAC/2,IS Precision Ammo GAC/2,ISGAC2 Precision Ammo,IS Gatling AC/2 Precision Ammo,"
A,"Tracer GAC/2 Ammo","Inner Sphere","IS_Unofficial","B/D-E-F-E","Unofficial","ES","ES","~2300(TA)","3060","-","-",1.0,1,1500.0,15.0,"353, TO","IS Ammo GAC/2 - Tracer,ISGAC2 Ammo - Tracer,IS Gatling AC/2 Ammo - Tracer,IS Tracer Ammo GAC/2,IS Tracer Ammo GAC/2,ISGAC2 Tracer Ammo,IS Gatling AC/2 Tracer Ammo,"
A,"Armor-Piercing GAC/4 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3055(FS,LC)","3055(FS,LC)","3059(FS)","3063","-","-",1.0,1,4000.0,22.0,"208, TM","IS Ammo GAC/4 - Armor-Piercing,ISGAC4 Ammo - Armor-Piercing,IS Gatling AC/4 Ammo - Armor-Piercing,IS Armor-Piercing Ammo GAC/4,IS Armor-Piercing Ammo GAC/4,ISGAC4 Armor-Piercing Ammo,IS Gatling AC/4 Armor-Piercing Ammo,"
A,"Caseless GAC/4 Ammo","Inner Sphere","IS_Unofficial","D/X-X-E-D","Unofficial","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,1500.0,44.0,"352, TO","IS Ammo GAC/4 - Caseless,ISGAC4 Ammo - Caseless,IS Gatling AC/4 Ammo - Caseless,IS Caseless Ammo GAC/4,IS Caseless Ammo GAC/4,ISGAC4 Caseless Ammo,IS Gatling AC/4 Caseless Ammo,"
A,"Flak GAC/4 Ammo","Inner Sphere","IS_Unofficial","B/E-F-F-E","Unofficial","ES","ES","2310(TA)","~3070","-","-",1.0,1,1500.0,22.0,"352, TO","IS Ammo GAC/4 - Flak,ISGAC4 Ammo - Flak,IS Gatling AC/4 Ammo - Flak,IS Flak Ammo GAC/4,IS Flak Ammo GAC/4,ISGAC4 Flak Ammo,IS Gatling AC/4 Flak Ammo,"
A,"Flechette GAC/4 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3053(FS,LC)","3053(FS,LC)","3055(FS)","3058","-","-",1.0,1,1500.0,22.0,"208, TM","IS Ammo GAC/4 - Flechette,ISGAC4 Ammo - Flechette,IS Gatling AC/4 Ammo - Flechette,IS Flechette Ammo GAC/4,IS Flechette Ammo GAC/4,ISGAC4 Flechette Ammo,IS Gatling AC/4 Flechette Ammo,"
A,"Precision GAC/4 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3058(FS)","3058(FS)","3062(FS)","3066","-","-",1.0,1,6000.0,22.0,"208, TM","IS Ammo GAC/4 - Precision,ISGAC4 Ammo - Precision,IS Gatling AC/4 Ammo - Precision,IS Precision Ammo GAC/4,IS Precision Ammo GAC/4,ISGAC4 Precision Ammo,IS Gatling AC/4 Precision Ammo,"
A,"Tracer GAC/4 Ammo","Inner Sphere","IS_Unofficial","B/D-E-F-E","Unofficial","ES","ES","~2300(TA)","3060","-","-",1.0,1,1500.0,27.5,"353, TO","IS Ammo GAC/4 - Tracer,ISGAC4 Ammo - Tracer,IS Gatling AC/4 Ammo - Tracer,IS Tracer Ammo GAC/4,IS Tracer Ammo GAC/4,ISGAC4 Tracer Ammo,IS Gatling AC/4 Tracer Ammo,"
A,"Armor-Piercing GAC/6 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3055(FS,LC)","3055(FS,LC)","3059(FS)","3063","-","-",1.0,1,4000.0,40.0,"208, TM","IS Ammo GAC/6 - Armor-Piercing,ISGAC6 Ammo - Armor-Piercing,IS Gatling AC/6 Ammo - Armor-Piercing,IS Armor-Piercing Ammo GAC/6,IS Armor-Piercing Ammo GAC/6,ISGAC6 Armor-Piercing Ammo,IS Gatling AC/6 Armor-Piercing Ammo,"
A,"Caseless GAC/6 Ammo","Inner Sphere","IS_Unofficial","D/X-X-E-D","Unofficial","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,1500.0,80.0,"352, TO","IS Ammo GAC/6 - Caseless,ISGAC6 Ammo - Caseless,IS Gatling AC/6 Ammo - Caseless,IS Caseless Ammo GAC/6,IS Caseless Ammo GAC/6,ISGAC6 Caseless Ammo,IS Gatling AC/6 Caseless Ammo,"
A,"Flak GAC/6 Ammo","Inner Sphere","IS_Unofficial","B/E-F-F-E","Unofficial","ES","ES","2310(TA)","~3070","-","-",1.0,1,1500.0,40.0,"352, TO","IS Ammo GAC/6 - Flak,ISGAC6 Ammo - Flak,IS Gatling AC/6 Ammo - Flak,IS Flak Ammo GAC/6,IS Flak Ammo GAC/6,ISGAC6 Flak Ammo,IS Gatling AC/6 Flak Ammo,"
A,"Flechette GAC/6 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3053(FS,LC)","3053(FS,LC)","3055(FS)","3058","-","-",1.0,1,1500.0,40.0,"208, TM","IS Ammo GAC/6 - Flechette,ISGAC6 Ammo - Flechette,IS Gatling AC/6 Ammo - Flechette,IS Flechette Ammo GAC/6,IS Flechette Ammo GAC/6,ISGAC6 Flechette Ammo,IS Gatling AC/6 Flechette Ammo,"
A,"Precision GAC/6 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3058(FS)","3058(FS)","3062(FS)","3066","-","-",1.0,1,6000.0,40.0,"208, TM","IS Ammo GAC/6 - Precision,ISGAC6 Ammo - Precision,IS Gatling AC/6 Ammo - Precision,IS Precision Ammo GAC/6,IS Precision Ammo GAC/6,ISGAC6 Precision Ammo,IS Gatling AC/6 Precision Ammo,"
A,"Tracer GAC/6 Ammo","Inner Sphere","IS_Unofficial","B/D-E-F-E","Unofficial","ES","ES","~2300(TA)","3060","-","-",1.0,1,1500.0,50.0,"353, TO","IS Ammo GAC/6 - Tracer,ISGAC6 Ammo - Tracer,IS Gatling AC/6 Ammo - Tracer,IS Tracer Ammo GAC/6,IS Tracer Ammo GAC/6,ISGAC6 Tracer Ammo,IS Gatling AC/6 Tracer Ammo,"
A,"Armor-Piercing GAC/8 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3055(FS,LC)","3055(FS,LC)","3059(FS)","3063","-","-",1.0,1,4000.0,53.0,"208, TM","IS Ammo GAC/8 - Armor-Piercing,ISGAC8 Ammo - Armor-Piercing,IS Gatling AC/8 Ammo - Armor-Piercing,IS Armor-Piercing Ammo GAC/8,IS Armor-Piercing Ammo GAC/8,ISGAC8 Armor-Piercing Ammo,IS Gatling AC/8 Armor-Piercing Ammo,"
A,"Caseless GAC/8 Ammo","Inner Sphere","IS_Unofficial","D/X-X-E-D","Unofficial","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,1500.0,106.0,"352, TO","IS Ammo GAC/8 - Caseless,ISGAC8 Ammo - Caseless,IS Gatling AC/8 Ammo - Caseless,IS Caseless Ammo GAC/8,IS Caseless Ammo GAC/8,ISGAC8 Caseless Ammo,IS Gatling AC/8 Caseless Ammo,"
A,"Flak GAC/8 Ammo","Inner Sphere","IS_Unofficial","B/E-F-F-E","Unofficial","ES","ES","2310(TA)","~3070","-","-",1.0,1,1500.0,53.0,"352, TO","IS Ammo GAC/8 - Flak,ISGAC8 Ammo - Flak,IS Gatling AC/8 Ammo - Flak,IS Flak Ammo GAC/8,IS Flak Ammo GAC/8,ISGAC8 Flak Ammo,IS Gatling AC/8 Flak Ammo,"
A,"Flechette GAC/8 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3053(FS,LC)","3053(FS,LC)","3055(FS)","3058","-","-",1.0,1,1500.0,53.0,"208, TM","IS Ammo GAC/8 - Flechette,ISGAC8 Ammo - Flechette,IS Gatling AC/8 Ammo - Flechette,IS Flechette Ammo GAC/8,IS Flechette Ammo GAC/8,ISGAC8 Flechette Ammo,IS Gatling AC/8 Flechette Ammo,"
A,"Precision GAC/8 Ammo","Inner Sphere","IS_Unofficial","E/X-X-E-E","Unofficial","3058(FS)","3058(FS)","3062(FS)","3066","-","-",1.0,1,6000.0,53.0,"208, TM","IS Ammo GAC/8 - Precision,ISGAC8 Ammo - Precision,IS Gatling AC/8 Ammo - Precision,IS Precision Ammo GAC/8,IS Precision Ammo GAC/8,ISGAC8 Precision Ammo,IS Gatling AC/8 Precision Ammo,"
A,"Tracer GAC/8 Ammo","Inner Sphere","IS_Unofficial","B/D-E-F-E","Unofficial","ES","ES","~2300(TA)","3060","-","-",1.0,1,1500.0,66.25,"353, TO","IS Ammo GAC/8 - Tracer,ISGAC8 Ammo - Tracer,IS Gatling AC/8 Ammo - Tracer,IS Tracer Ammo GAC/8,IS Tracer Ammo GAC/8,ISGAC8 Tracer Ammo,IS Gatling AC/8 Tracer Ammo,"
A,"Armor-Piercing Improved Autocannon/2 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3109","-","-","3109","-","-",1.0,1,1000.0,5.0,"208, TM","CLIMPAmmoAC2 - Armor-Piercing,CLIMPArmor-Piercing AmmoAC2,CLIMPArmor-Piercing AmmoAC2,"
A,"Caseless Improved Autocannon/2 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced","D/X-X-E-D","Standard","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,1000.0,5.0,"352, TO","CLIMPAmmoAC2 - Caseless,CLIMPCaseless AmmoAC2,CLIMPCaseless AmmoAC2,"
A,"Flak Improved Autocannon/2 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced/IS_Experimental","B/E-F-F-E","Standard","ES","ES","2310(TA)","~3070","-","-",1.0,1,1000.0,5.0,"352, TO","CLIMPAmmoAC2 - Flak,CLIMPFlak AmmoAC2,CLIMPFlak AmmoAC2,"
A,"Flechette Improved Autocannon/2 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3105","-","-","3105","-","-",1.0,1,1000.0,5.0,"208, TM","CLIMPAmmoAC2 - Flechette,CLIMPFlechette AmmoAC2,CLIMPFlechette AmmoAC2,"
A,"Precision Improved Autocannon/2 Ammo","Clan","Clan_Unofficial","E/X-X-E-E","Unofficial","3053","3053","3055","3058","-","-",1.0,1,1000.0,5.0,"208, TM","CLIMPAmmoAC2 - Precision,CLIMPPrecision AmmoAC2,CLIMPPrecision AmmoAC2,"
A,"Tracer Improved Autocannon/2 Ammo","Clan","Clan_TW/Clan_Advanced","B/D-E-F-E","Advanced","~2815(Clan)","-","~2815(Clan)","2818","~2833","3080",1.0,1,1000.0,5.0,"353, TO","CLIMPAmmoAC2 - Tracer,CLIMPTracer AmmoAC2,CLIMPTracer AmmoAC2,"
A,"Armor-Piercing Improved Autocannon/5 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3109","-","-","3109","-","-",1.0,1,4500.0,9.0,"208, TM","CLIMPAmmoAC5 - Armor-Piercing,CLIMPArmor-Piercing AmmoAC5,CLIMPArmor-Piercing AmmoAC5,"
A,"Caseless Improved Autocannon/5 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced","D/X-X-E-D","Standard","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,4500.0,9.0,"352, TO","CLIMPAmmoAC5 - Caseless,CLIMPCaseless AmmoAC5,CLIMPCaseless AmmoAC5,"
A,"Flak Improved Autocannon/5 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced/IS_Experimental","B/E-F-F-E","Standard","ES","ES","2310(TA)","~3070","-","-",1.0,1,4500.0,9.0,"352, TO","CLIMPAmmoAC5 - Flak,CLIMPFlak AmmoAC5,CLIMPFlak AmmoAC5,"
A,"Flechette Improved Autocannon/5 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3105","-","-","3105","-","-",1.0,1,4500.0,9.0,"208, TM","CLIMPAmmoAC5 - Flechette,CLIMPFlechette AmmoAC5,CLIMPFlechette AmmoAC5,"
A,"Precision Improved Autocannon/5 Ammo","Clan","Clan_Unofficial","E/X-X-E-E","Unofficial","3053","3053","3055","3058","-","-",1.0,1,4500.0,9.0,"208, TM","CLIMPAmmoAC5 - Precision,CLIMPPrecision AmmoAC5,CLIMPPrecision AmmoAC5,"
A,"Tracer Improved Autocannon/5 Ammo","Clan","Clan_TW/Clan_Advanced","B/D-E-F-E","Advanced","~2815(Clan)","-","~2815(Clan)","2818","~2833","3080",1.0,1,4500.0,9.0,"353, TO","CLIMPAmmoAC5 - Tracer,CLIMPTracer AmmoAC5,CLIMPTracer AmmoAC5,"
A,"Armor-Piercing Improved Autocannon/10 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3109","-","-","3109","-","-",1.0,1,6000.0,15.0,"208, TM","CLIMPAmmoAC10 - Armor-Piercing,CLIMPArmor-Piercing AmmoAC10,CLIMPArmor-Piercing AmmoAC10,"
A,"Caseless Improved Autocannon/10 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced","D/X-X-E-D","Standard","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,6000.0,15.0,"352, TO","CLIMPAmmoAC10 - Caseless,CLIMPCaseless AmmoAC10,CLIMPCaseless AmmoAC10,"
A,"Flak Improved Autocannon/10 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced/IS_Experimental","B/E-F-F-E","Standard","ES","ES","2310(TA)","~3070","-","-",1.0,1,6000.0,15.0,"352, TO","CLIMPAmmoAC10 - Flak,CLIMPFlak AmmoAC10,CLIMPFlak AmmoAC10,"
A,"Flechette Improved Autocannon/10 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3105","-","-","3105","-","-",1.0,1,6000.0,15.0,"208, TM","CLIMPAmmoAC10 - Flechette,CLIMPFlechette AmmoAC10,CLIMPFlechette AmmoAC10,"
A,"Precision Improved Autocannon/10 Ammo","Clan","Clan_Unofficial","E/X-X-E-E","Unofficial","3053","3053","3055","3058","-","-",1.0,1,6000.0,15.0,"208, TM","CLIMPAmmoAC10 - Precision,CLIMPPrecision AmmoAC10,CLIMPPrecision AmmoAC10,"
A,"Tracer Improved Autocannon/10 Ammo","Clan","Clan_TW/Clan_Advanced","B/D-E-F-E","Advanced","~2815(Clan)","-","~2815(Clan)","2818","~2833","3080",1.0,1,6000.0,15.0,"353, TO","CLIMPAmmoAC10 - Tracer,CLIMPTracer AmmoAC10,CLIMPTracer AmmoAC10,"
A,"Armor-Piercing Improved Autocannon/20 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3109","-","-","3109","-","-",1.0,1,10000.0,22.0,"208, TM","CLIMPAmmoAC20 - Armor-Piercing,CLIMPArmor-Piercing AmmoAC20,CLIMPArmor-Piercing AmmoAC20,"
A,"Caseless Improved Autocannon/20 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced","D/X-X-E-D","Standard","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,10000.0,22.0,"352, TO","CLIMPAmmoAC20 - Caseless,CLIMPCaseless AmmoAC20,CLIMPCaseless AmmoAC20,"
A,"Flak Improved Autocannon/20 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced/IS_Experimental","B/E-F-F-E","Standard","ES","ES","2310(TA)","~3070","-","-",1.0,1,10000.0,22.0,"352, TO","CLIMPAmmoAC20 - Flak,CLIMPFlak AmmoAC20,CLIMPFlak AmmoAC20,"
A,"Flechette Improved Autocannon/20 Ammo","Clan","Clan_TW","E/X-X-E-E","Standard","3105","-","-","3105","-","-",1.0,1,10000.0,22.0,"208, TM","CLIMPAmmoAC20 - Flechette,CLIMPFlechette AmmoAC20,CLIMPFlechette AmmoAC20,"
A,"Precision Improved Autocannon/20 Ammo","Clan","Clan_Unofficial","E/X-X-E-E","Unofficial","3053","3053","3055","3058","-","-",1.0,1,10000.0,22.0,"208, TM","CLIMPAmmoAC20 - Precision,CLIMPPrecision AmmoAC20,CLIMPPrecision AmmoAC20,"
A,"Tracer Improved Autocannon/20 Ammo","Clan","Clan_TW/Clan_Advanced","B/D-E-F-E","Advanced","~2815(Clan)","-","~2815(Clan)","2818","~2833","3080",1.0,1,10000.0,22.0,"353, TO","CLIMPAmmoAC20 - Tracer,CLIMPTracer AmmoAC20,CLIMPTracer AmmoAC20,"
A,"Armor-Piercing ProtoMech AC/2 Ammo","Clan","Clan_TW/Clan_Advanced","F/X-X-X-E","Standard","~3095(CJF)","-","~3095(CJF)","3105","-","-",1.0,1,4800.0,4.0,"208, TM","Clan ProtoMech AC/2 Ammo - Armor-Piercing,CLProtoAC2Ammo - Armor-Piercing,CLProtoAC2 Ammo - Armor-Piercing,Clan ProtoMech AC/2 Armor-Piercing Ammo,Clan ProtoMech AC/2 Armor-Piercing Ammo,CLProtoAC2Armor-Piercing Ammo,CLProtoAC2 Armor-Piercing Ammo,"
A,"Caseless ProtoMech AC/2 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced","D/X-X-E-D","Standard","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,1800.0,8.0,"352, TO","Clan ProtoMech AC/2 Ammo - Caseless,CLProtoAC2Ammo - Caseless,CLProtoAC2 Ammo - Caseless,Clan ProtoMech AC/2 Caseless Ammo,Clan ProtoMech AC/2 Caseless Ammo,CLProtoAC2Caseless Ammo,CLProtoAC2 Caseless Ammo,"
A,"Flak ProtoMech AC/2 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced/IS_Experimental","B/E-F-F-E","Standard","ES","ES","2310(TA)","~3070","-","-",1.0,1,1800.0,4.0,"352, TO","Clan ProtoMech AC/2 Ammo - Flak,CLProtoAC2Ammo - Flak,CLProtoAC2 Ammo - Flak,Clan ProtoMech AC/2 Flak Ammo,Clan ProtoMech AC/2 Flak Ammo,CLProtoAC2Flak Ammo,CLProtoAC2 Flak Ammo,"
A,"Flechette ProtoMech AC/2 Ammo","Clan","Clan_TW/Clan_Advanced","F/X-X-X-E","Standard","~3095(CHH)","-","~3095(CHH)","3105","-","-",1.0,1,1800.0,4.0,"208, TM","Clan ProtoMech AC/2 Ammo - Flechette,CLProtoAC2Ammo - Flechette,CLProtoAC2 Ammo - Flechette,Clan ProtoMech AC/2 Flechette Ammo,Clan ProtoMech AC/2 Flechette Ammo,CLProtoAC2Flechette Ammo,CLProtoAC2 Flechette Ammo,"
A,"Precision ProtoMech AC/2 Ammo","Clan","Clan_TW/Clan_Advanced/Clan_Experimental","F/A-A-A-A","Standard","3070(CBS)","3070(CBS)","3073(CBS)","3145","-","-",1.0,1,7200.0,4.0,"208, TM","Clan ProtoMech AC/2 Ammo - Precision,CLProtoAC2Ammo - Precision,CLProtoAC2 Ammo - Precision,Clan ProtoMech AC/2 Precision Ammo,Clan ProtoMech AC/2 Precision Ammo,CLProtoAC2Precision Ammo,CLProtoAC2 Precision Ammo,"
A,"Tracer ProtoMech AC/2 Ammo","Clan","Clan_TW/Clan_Advanced/Clan_Experimental","F/X-X-F-E","Advanced","~3070(CBS)","~3070(CBS)","3073(CBS)","3145","-","-",1.0,1,1800.0,5.0,"353, TO","Clan ProtoMech AC/2 Ammo - Tracer,CLProtoAC2Ammo - Tracer,CLProtoAC2 Ammo - Tracer,Clan ProtoMech AC/2 Tracer Ammo,Clan ProtoMech AC/2 Tracer Ammo,CLProtoAC2Tracer Ammo,CLProtoAC2 Tracer Ammo,"
A,"Armor-Piercing ProtoMech AC/4 Ammo","Clan","Clan_TW/Clan_Advanced","F/X-X-X-E","Standard","~3095(CJF)","-","~3095(CJF)","3105","-","-",1.0,1,19200.0,6.0,"208, TM","Clan ProtoMech AC/4 Ammo - Armor-Piercing,CLProtoAC4Ammo - Armor-Piercing,CLProtoAC4 Ammo - Armor-Piercing,Clan ProtoMech AC/4 Armor-Piercing Ammo,Clan ProtoMech AC/4 Armor-Piercing Ammo,CLProtoAC4Armor-Piercing Ammo,CLProtoAC4 Armor-Piercing Ammo,"
A,"Caseless ProtoMech AC/4 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced","D/X-X-E-D","Standard","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,7200.0,12.0,"352, TO","Clan ProtoMech AC/4 Ammo - Caseless,CLProtoAC4Ammo - Caseless,CLProtoAC4 Ammo - Caseless,Clan ProtoMech AC/4 Caseless Ammo,Clan ProtoMech AC/4 Caseless Ammo,CLProtoAC4Caseless Ammo,CLProtoAC4 Caseless Ammo,"
A,"Flak ProtoMech AC/4 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced/IS_Experimental","B/E-F-F-E","Standard","ES","ES","2310(TA)","~3070","-","-",1.0,1,7200.0,6.0,"352, TO","Clan ProtoMech AC/4 Ammo - Flak,CLProtoAC4Ammo - Flak,CLProtoAC4 Ammo - Flak,Clan ProtoMech AC/4 Flak Ammo,Clan ProtoMech AC/4 Flak Ammo,CLProtoAC4Flak Ammo,CLProtoAC4 Flak Ammo,"
A,"Flechette ProtoMech AC/4 Ammo","Clan","Clan_TW/Clan_Advanced","F/X-X-X-E","Standard","~3095(CHH)","-","~3095(CHH)","3105","-","-",1.0,1,7200.0,6.0,"208, TM","Clan ProtoMech AC/4 Ammo - Flechette,CLProtoAC4Ammo - Flechette,CLProtoAC4 Ammo - Flechette,Clan ProtoMech AC/4 Flechette Ammo,Clan ProtoMech AC/4 Flechette Ammo,CLProtoAC4Flechette Ammo,CLProtoAC4 Flechette Ammo,"
A,"Precision ProtoMech AC/4 Ammo","Clan","Clan_TW/Clan_Advanced/Clan_Experimental","F/A-A-A-A","Standard","3070(CBS)","3070(CBS)","3073(CBS)","3145","-","-",1.0,1,28800.0,6.0,"208, TM","Clan ProtoMech AC/4 Ammo - Precision,CLProtoAC4Ammo - Precision,CLProtoAC4 Ammo - Precision,Clan ProtoMech AC/4 Precision Ammo,Clan ProtoMech AC/4 Precision Ammo,CLProtoAC4Precision Ammo,CLProtoAC4 Precision Ammo,"
A,"Tracer ProtoMech AC/4 Ammo","Clan","Clan_TW/Clan_Advanced/Clan_Experimental","F/X-X-F-E","Advanced","~3070(CBS)","~3070(CBS)","3073(CBS)","3145","-","-",1.0,1,7200.0,7.5,"353, TO","Clan ProtoMech AC/4 Ammo - Tracer,CLProtoAC4Ammo - Tracer,CLProtoAC4 Ammo - Tracer,Clan ProtoMech AC/4 Tracer Ammo,Clan ProtoMech AC/4 Tracer Ammo,CLProtoAC4Tracer Ammo,CLProtoAC4 Tracer Ammo,"
A,"Armor-Piercing ProtoMech AC/8 Ammo","Clan","Clan_TW/Clan_Advanced","F/X-X-X-E","Standard","~3095(CJF)","-","~3095(CJF)","3105","-","-",1.0,1,25200.0,8.0,"208, TM","Clan ProtoMech AC/8 Ammo - Armor-Piercing,CLProtoAC8Ammo - Armor-Piercing,CLProtoAC8 Ammo - Armor-Piercing,Clan ProtoMech AC/8 Armor-Piercing Ammo,Clan ProtoMech AC/8 Armor-Piercing Ammo,CLProtoAC8Armor-Piercing Ammo,CLProtoAC8 Armor-Piercing Ammo,"
A,"Caseless ProtoMech AC/8 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced","D/X-X-E-D","Standard","3056(FS)","-","3056(FS)","3079","-","-",1.0,1,9450.0,16.0,"352, TO","Clan ProtoMech AC/8 Ammo - Caseless,CLProtoAC8Ammo - Caseless,CLProtoAC8 Ammo - Caseless,Clan ProtoMech AC/8 Caseless Ammo,Clan ProtoMech AC/8 Caseless Ammo,CLProtoAC8Caseless Ammo,CLProtoAC8 Caseless Ammo,"
A,"Flak ProtoMech AC/8 Ammo","Inner Sphere","IS_TW_Non_Box/IS_Advanced/IS_Experimental","B/E-F-F-E","Standard","ES","ES","2310(TA)","~3070","-","-",1.0,1,9450.0,8.0,"352, TO","Clan ProtoMech AC/8 Ammo - Flak,CLProtoAC8Ammo - Flak,CLProtoAC8 Ammo - Flak,Clan ProtoMech AC/8 Flak Ammo,Clan ProtoMech AC/8 Flak Ammo,CLProtoAC8Flak Ammo,CLProtoAC8 Flak Ammo,"
A,"Flechette ProtoMech AC/8 Ammo","Clan","Clan_TW/Clan_Advanced","F/X-X-X-E","Standard","~3095(CHH)","-","~3095(CHH)","3105","-","-",1.0,1,9450.0,8.0,"208, TM","Clan ProtoMech AC/8 Ammo - Flechette,CLProtoAC8Ammo - Flechette,CLProtoAC8 Ammo - Flechette,Clan ProtoMech AC/8 Flechette Ammo,Clan ProtoMech AC/8 Flechette Ammo,CLProtoAC8Flechette Ammo,CLProtoAC8 Flechette Ammo,"
